video_url	video_id
https://www.youtube.com/watch?v=ZJa_quDOsPc	ZJa_quDOsPc
https://www.youtube.com/watch?v=ZczR8eqyQ68	ZczR8eqyQ68
https://www.youtube.com/watch?v=_zlgiXbuNJ8	_zlgiXbuNJ8
https://www.youtube.com/watch?v=a2PtNlgfs94	a2PtNlgfs94
https://www.youtube.com/watch?v=aHMRsj55ldQ	aHMRsj55ldQ
https://www.youtube.com/watch?v=aIQkKFydkB0	aIQkKFydkB0
https://www.youtube.com/watch?v=aXprwQ0gVfM	aXprwQ0gVfM
https://www.youtube.com/watch?v=alQibM2ym0Y	alQibM2ym0Y
https://www.youtube.com/watch?v=b_AP43UfgTk	b_AP43UfgTk
https://www.youtube.com/watch?v=cA4Ve2HAYKE	cA4Ve2HAYKE
https://www.youtube.com/watch?v=chE0CCQFno0	chE0CCQFno0
https://www.youtube.com/watch?v=cvTiRa1t8zs	cvTiRa1t8zs
https://www.youtube.com/watch?v=dahZuiV9Vyk	dahZuiV9Vyk
https://www.youtube.com/watch?v=dhS7yxiFZX4	dhS7yxiFZX4
https://www.youtube.com/watch?v=diXkos3j8G8	diXkos3j8G8
https://www.youtube.com/watch?v=dtlwURyugfk	dtlwURyugfk
https://www.youtube.com/watch?v=dyZw5kTonzQ	dyZw5kTonzQ
https://www.youtube.com/watch?v=fd_2c2Cf1ks	fd_2c2Cf1ks
https://www.youtube.com/watch?v=fqrKw4N_cXM	fqrKw4N_cXM
https://www.youtube.com/watch?v=fteN9E5e0-g	fteN9E5e0-g
https://www.youtube.com/watch?v=g4VN4EYAjuc	g4VN4EYAjuc
https://www.youtube.com/watch?v=gVQEzMPTF-o	gVQEzMPTF-o
https://www.youtube.com/watch?v=gp5a1BToGYk	gp5a1BToGYk
https://www.youtube.com/watch?v=hVnPeTS8aTs	hVnPeTS8aTs
https://www.youtube.com/watch?v=i1koZJXfshw	i1koZJXfshw
https://www.youtube.com/watch?v=iBbqL-quJVo	iBbqL-quJVo
https://www.youtube.com/watch?v=iIBqpiLOaTY	iIBqpiLOaTY
https://www.youtube.com/watch?v=jBWYB8uW9iE	jBWYB8uW9iE
https://www.youtube.com/watch?v=jNJeT1zJhqc	jNJeT1zJhqc
https://www.youtube.com/watch?v=jSgTewhlfn0	jSgTewhlfn0
https://www.youtube.com/watch?v=kTcSlEHBeQg	kTcSlEHBeQg
https://www.youtube.com/watch?v=kZVxGdKR6fc	kZVxGdKR6fc
https://www.youtube.com/watch?v=k_4IsF-8PVQ	k_4IsF-8PVQ
https://www.youtube.com/watch?v=mNr5yBZpcwU	mNr5yBZpcwU
https://www.youtube.com/watch?v=mrnFqXKTLRo	mrnFqXKTLRo
https://www.youtube.com/watch?v=mwLJGXj7Azs	mwLJGXj7Azs
https://www.youtube.com/watch?v=n5JuxIiRZBM	n5JuxIiRZBM
https://www.youtube.com/watch?v=nfzrKDn6csQ	nfzrKDn6csQ
https://www.youtube.com/watch?v=oQNPtLnLK6Y	oQNPtLnLK6Y
https://www.youtube.com/watch?v=oyOrEIJI1Oo	oyOrEIJI1Oo
https://www.youtube.com/watch?v=rmFRndohJwg	rmFRndohJwg
https://www.youtube.com/watch?v=tNnr39DzoPQ	tNnr39DzoPQ
https://www.youtube.com/watch?v=tvIqC2OHqiY	tvIqC2OHqiY
https://www.youtube.com/watch?v=txhPUTvgRgw	txhPUTvgRgw
https://www.youtube.com/watch?v=ty4pCxfMxIE	ty4pCxfMxIE
https://www.youtube.com/watch?v=uc673XC3BWM	uc673XC3BWM
https://www.youtube.com/watch?v=uuhLjfFKuP0	uuhLjfFKuP0
https://www.youtube.com/watch?v=vuPLowrAs60	vuPLowrAs60
https://www.youtube.com/watch?v=wD_vRMG7Ye0	wD_vRMG7Ye0
https://www.youtube.com/watch?v=wjsITWNAU3A	wjsITWNAU3A
https://www.youtube.com/watch?v=xPgyw8Lr4rw	xPgyw8Lr4rw
https://www.youtube.com/watch?v=yE6Ce84PGxo	yE6Ce84PGxo
https://www.youtube.com/watch?v=z-DkTYp4208	z-DkTYp4208
https://www.youtube.com/watch?v=zoZXbfUDlwQ	zoZXbfUDlwQ
https://www.youtube.com/watch?v=zxrnQJ7DC0E	zxrnQJ7DC0E
