video_url	video_id
https://www.youtube.com/watch?v=NdfI_LVI4qo	NdfI_LVI4qo
https://www.youtube.com/watch?v=bvSPH2QIwD4	bvSPH2QIwD4
https://www.youtube.com/watch?v=eXTBv5JBraA	eXTBv5JBraA
https://www.youtube.com/watch?v=mZ1f38PHDNo	mZ1f38PHDNo
https://www.youtube.com/watch?v=lM5n3-RLw_U	lM5n3-RLw_U
https://www.youtube.com/watch?v=eJwI2USkHtc	eJwI2USkHtc
https://www.youtube.com/watch?v=uGkZJAPm5wQ	uGkZJAPm5wQ
https://www.youtube.com/watch?v=FP223o0V3ys	FP223o0V3ys
https://www.youtube.com/watch?v=hIGuUsJBz3I	hIGuUsJBz3I
https://www.youtube.com/watch?v=VHeREFo4088	VHeREFo4088
https://www.youtube.com/watch?v=-UfBBM2MXqw	-UfBBM2MXqw
https://www.youtube.com/watch?v=ULEXAIQkpag	ULEXAIQkpag
https://www.youtube.com/watch?v=vVJ_5EKz8rU	vVJ_5EKz8rU
https://www.youtube.com/watch?v=9n8Pnw_AvnM	9n8Pnw_AvnM
https://www.youtube.com/watch?v=gWFKPIq28BM	gWFKPIq28BM
https://www.youtube.com/watch?v=9gKabRSlwD8	9gKabRSlwD8
https://www.youtube.com/watch?v=fGPNTrjqrIs	fGPNTrjqrIs
https://www.youtube.com/watch?v=7veUgzx6AyM	7veUgzx6AyM
https://www.youtube.com/watch?v=ZyRTTu7NuoM	ZyRTTu7NuoM
https://www.youtube.com/watch?v=uNXQGg3q9T8	uNXQGg3q9T8
https://www.youtube.com/watch?v=1VnmvKE2KwI	1VnmvKE2KwI
https://www.youtube.com/watch?v=H1-ciR--u3U	H1-ciR--u3U
https://www.youtube.com/watch?v=9Xef4Yv_M3g	9Xef4Yv_M3g
https://www.youtube.com/watch?v=iEjDW_VpKb8	iEjDW_VpKb8
https://www.youtube.com/watch?v=VQLqk0957Ho	VQLqk0957Ho
https://www.youtube.com/watch?v=lpK6Ev0kuls	lpK6Ev0kuls
https://www.youtube.com/watch?v=XG8H_jE8F5g	XG8H_jE8F5g
https://www.youtube.com/watch?v=OgGZrMXYu_8	OgGZrMXYu_8
https://www.youtube.com/watch?v=1NRxGdQ_lmU	1NRxGdQ_lmU
https://www.youtube.com/watch?v=XlHosyZSfTI	XlHosyZSfTI
https://www.youtube.com/watch?v=ay6HfCWnE00	ay6HfCWnE00
https://www.youtube.com/watch?v=jrurzYihAc4	jrurzYihAc4
https://www.youtube.com/watch?v=UrrmrH88yQg	UrrmrH88yQg
https://www.youtube.com/watch?v=yzPSb9BcfH4	yzPSb9BcfH4
https://www.youtube.com/watch?v=6UaMoGV5AmE	6UaMoGV5AmE
https://www.youtube.com/watch?v=ILscXC8yLRk	ILscXC8yLRk
https://www.youtube.com/watch?v=DPuZL-gn9TU	DPuZL-gn9TU
https://www.youtube.com/watch?v=9JPi8cKG36Y	9JPi8cKG36Y
https://www.youtube.com/watch?v=Mk9s9e1MXKc	Mk9s9e1MXKc
https://www.youtube.com/watch?v=Mn2aK_K4-9M	Mn2aK_K4-9M
https://www.youtube.com/watch?v=OwZTB2t92N8	OwZTB2t92N8
https://www.youtube.com/watch?v=grT9TWWbVGI	grT9TWWbVGI
https://www.youtube.com/watch?v=3yhHgwBr72w	3yhHgwBr72w
https://www.youtube.com/watch?v=k5qmEpQzvK8	k5qmEpQzvK8
https://www.youtube.com/watch?v=W75fWCisg7k	W75fWCisg7k
https://www.youtube.com/watch?v=LI30N65IjOI	LI30N65IjOI
https://www.youtube.com/watch?v=ThQu_pMBBNM	ThQu_pMBBNM
https://www.youtube.com/watch?v=1ucF5sZzgIk	1ucF5sZzgIk
https://www.youtube.com/watch?v=mWPoDeR4Kmo	mWPoDeR4Kmo
https://www.youtube.com/watch?v=Qc1y2ZQGVfg	Qc1y2ZQGVfg
https://www.youtube.com/watch?v=o8rHlg42fgE	o8rHlg42fgE
https://www.youtube.com/watch?v=Y3kjceVMi2Q	Y3kjceVMi2Q
https://www.youtube.com/watch?v=Y6FEry3WJIw	Y6FEry3WJIw
https://www.youtube.com/watch?v=Uk8Cp369bug	Uk8Cp369bug
https://www.youtube.com/watch?v=grHH1BYS5gU	grHH1BYS5gU
https://www.youtube.com/watch?v=tVQ2BH0E5FA	tVQ2BH0E5FA
https://www.youtube.com/watch?v=1nn4n5f0xYc	1nn4n5f0xYc
https://www.youtube.com/watch?v=NbzgFpn02pY	NbzgFpn02pY
https://www.youtube.com/watch?v=0GnP2scgdys	0GnP2scgdys
https://www.youtube.com/watch?v=7OLIrEF6YX4	7OLIrEF6YX4
https://www.youtube.com/watch?v=rD_K3HkftmA	rD_K3HkftmA
https://www.youtube.com/watch?v=CzDWEkLieHc	CzDWEkLieHc
https://www.youtube.com/watch?v=VXeqhUQC6S8	VXeqhUQC6S8
