video_url	video_id
https://www.youtube.com/watch?v=egd7KsVhAc0	egd7KsVhAc0
https://www.youtube.com/watch?v=a-ute-zhn9c	a-ute-zhn9c
https://www.youtube.com/watch?v=Xif1BQONy5o	Xif1BQONy5o
https://www.youtube.com/watch?v=uZd3iHQK0A8	uZd3iHQK0A8
https://www.youtube.com/watch?v=D0PDXLaRbVo	D0PDXLaRbVo
https://www.youtube.com/watch?v=ihG6m2_0qGg	ihG6m2_0qGg
https://www.youtube.com/watch?v=Kw6ETElCHXQ	Kw6ETElCHXQ
https://www.youtube.com/watch?v=5YWeZOzs4EU	5YWeZOzs4EU
https://www.youtube.com/watch?v=XvKyPAZfVLc	XvKyPAZfVLc
https://www.youtube.com/watch?v=gFg4BjpmZ50	gFg4BjpmZ50
https://www.youtube.com/watch?v=ko_En0KLmLw	ko_En0KLmLw
https://www.youtube.com/watch?v=15twWh9Bh2s	15twWh9Bh2s
https://www.youtube.com/watch?v=hGYXB9tu9h4	hGYXB9tu9h4
https://www.youtube.com/watch?v=pyE864P8ICQ	pyE864P8ICQ
https://www.youtube.com/watch?v=8a1mrS5Wy5M	8a1mrS5Wy5M
https://www.youtube.com/watch?v=HxuDflHsX9g	HxuDflHsX9g
https://www.youtube.com/watch?v=j9h16OeKMTI	j9h16OeKMTI
https://www.youtube.com/watch?v=9fEWl05fZsE	9fEWl05fZsE
https://www.youtube.com/watch?v=0Xkl9-zA5Ak	0Xkl9-zA5Ak
https://www.youtube.com/watch?v=XzY3StKjxTA	XzY3StKjxTA
https://www.youtube.com/watch?v=0Lj-r1lgdZs	0Lj-r1lgdZs
https://www.youtube.com/watch?v=oHpH35XT9yQ	oHpH35XT9yQ
https://www.youtube.com/watch?v=t93AOGy-smE	t93AOGy-smE
https://www.youtube.com/watch?v=Qq8okHu4s1g	Qq8okHu4s1g
https://www.youtube.com/watch?v=lOAd81jgVnY	lOAd81jgVnY
https://www.youtube.com/watch?v=aTFU3J1Q4zk	aTFU3J1Q4zk
https://www.youtube.com/watch?v=-Z0f_RgnAI4	-Z0f_RgnAI4
https://www.youtube.com/watch?v=uSlWKxoDL_Y	uSlWKxoDL_Y
https://www.youtube.com/watch?v=dxj5J9OpWGA	dxj5J9OpWGA
https://www.youtube.com/watch?v=lAOUSz7s9YM	lAOUSz7s9YM
https://www.youtube.com/watch?v=bOr7ru5WQfY	bOr7ru5WQfY
https://www.youtube.com/watch?v=VUcFUiObPv4	VUcFUiObPv4
https://www.youtube.com/watch?v=FgJQXRjdWXA	FgJQXRjdWXA
https://www.youtube.com/watch?v=MBjaPr8_6e8	MBjaPr8_6e8
https://www.youtube.com/watch?v=bWtk1PBZe0I	bWtk1PBZe0I
https://www.youtube.com/watch?v=TR8s_P6_4sA	TR8s_P6_4sA
https://www.youtube.com/watch?v=OQHCijBXycE	OQHCijBXycE
https://www.youtube.com/watch?v=Juf5C_2IFOg	Juf5C_2IFOg
https://www.youtube.com/watch?v=A4cweao52g0	A4cweao52g0
https://www.youtube.com/watch?v=IYKGnHVLwaE	IYKGnHVLwaE
https://www.youtube.com/watch?v=te0snM185tQ	te0snM185tQ
https://www.youtube.com/watch?v=3KkS41WAe-U	3KkS41WAe-U
https://www.youtube.com/watch?v=dU9ypYc6GEY	dU9ypYc6GEY
https://www.youtube.com/watch?v=cSffW0-vjSk	cSffW0-vjSk
https://www.youtube.com/watch?v=nFO7sLprBKA	nFO7sLprBKA
https://www.youtube.com/watch?v=9AzsYHbZg3A	9AzsYHbZg3A
https://www.youtube.com/watch?v=A9WBmaWAbtM	A9WBmaWAbtM
https://www.youtube.com/watch?v=IhfHoZ5PWPc	IhfHoZ5PWPc
https://www.youtube.com/watch?v=EYVsTTE3hs0	EYVsTTE3hs0
https://www.youtube.com/watch?v=PQriFplF5ew	PQriFplF5ew
https://www.youtube.com/watch?v=rk6mXuoVwfo	rk6mXuoVwfo
https://www.youtube.com/watch?v=BNi9UfZkerI	BNi9UfZkerI
https://www.youtube.com/watch?v=2qjevodFUIY	2qjevodFUIY
https://www.youtube.com/watch?v=INJsHz_ySGI	INJsHz_ySGI
https://www.youtube.com/watch?v=5k0I_YHC93E	5k0I_YHC93E
https://www.youtube.com/watch?v=GIDEMgBATCg	GIDEMgBATCg
https://www.youtube.com/watch?v=3dbsF_C1J0o	3dbsF_C1J0o
https://www.youtube.com/watch?v=1gWzVDVNnN8	1gWzVDVNnN8
https://www.youtube.com/watch?v=YIIxGoV604I	YIIxGoV604I
https://www.youtube.com/watch?v=Hl2HGfBo6_A	Hl2HGfBo6_A
https://www.youtube.com/watch?v=PsWEtuGge8c	PsWEtuGge8c
https://www.youtube.com/watch?v=VN8bv_9UZVM	VN8bv_9UZVM
https://www.youtube.com/watch?v=3VB0b3St7vs	3VB0b3St7vs
